C	V	Word	OrigRows
4	7	Be	1225
4	7	submitted	1225
4	7	therefore	1226
4	7	to	1227;1228
4	7	God	1227;1228
4	7	But	1230
4	7	resist	1229
4	7	the	1231
4	7	devil	1232
4	7	and	1233
4	7	he	1234
4	7	will	1234
4	7	flee	1234
4	7	from	1235
4	7	you	1236
4	8	Come	1237
4	8	near	1237
4	8	to	1238;1239
4	8	God	1238;1239
4	8	and	1240
4	8	he	1241
4	8	will	1241
4	8	come	1241
4	8	near	1241
4	8	to	1242
4	8	you	1242
4	8	Cleanse	1243
4	8	your	1244
4	8	hands	1244
4	8	sinners	1245
4	8	and	1246
4	8	purify	1247
4	8	your	1248
4	8	hearts	1248
4	8	double	1249
4	8	minded	1249
4	9	Be	1250
4	9	miserable	1250
4	9	and	1251
4	9	mourn	1252
4	9	and	1253
4	9	weep	1254
4	9	Let	1260
4	9	your	1257
4	9	laughter	1255;1256
4	9	be	1260
4	9	changed	1260
4	9	into	1258
4	9	mourning	1259
4	9	and	1261
4	9	your	1262
4	9	joy	1263
4	9	into	1264
4	9	gloom	1265
4	10	Be	1266
4	10	humbled	1266
4	10	before	1267
4	10	the	1268
4	10	Lord	1268
4	10	and	1269
4	10	he	1270
4	10	will	1270
4	10	lift	1270
4	10	you	1271
4	10	up	1270
4	11	Do	1273
4	11	not	1272
4	11	speak	1273
4	11	against	1273
4	11	one	1274
4	11	another	1274
4	11	brothers	1275
4	11	The	1276
4	11	one	1276
4	11	speaking	1277
4	11	against	1277
4	11	a	1278
4	11	brother	1278
4	11	or	1279
4	11	judging	1280
4	11	his	1283
4	11	brother	1281;1282
4	11	speaks	1284
4	11	against	1284
4	11	the	1285
4	11	law	1285
4	11	and	1286
4	11	judges	1287
4	11	the	1288
4	11	law	1288
4	11	But	1290
4	11	if	1289
4	11	you	1292
4	11	judge	1292
4	11	the	1291
4	11	law	1291
4	11	you	1294
4	11	are	1294
4	11	not	1293
4	11	a	1295
4	11	doer	1295
4	11	of	1296
4	11	the	1296
4	11	law	1296
4	11	but	1297
4	11	a	1298
4	11	judge	1298
4	12	There	1300
4	12	is	1300
4	12	one	1299
4	12	lawgiver	1301
4	12	and	1302
4	12	judge	1303
4	12	the	1304
4	12	one	1304
4	12	being	1305
4	12	able	1305
4	12	to	1306
4	12	save	1306
4	12	and	1307
4	12	to	1308
4	12	destroy	1308
4	12	But	1310
4	12	who	1311
4	12	are	1312
4	12	you	1309
4	12	the	1313
4	12	one	1313
4	12	judging	1314
4	12	your	1315
4	12	neighbor	1316
4	13	Come	1317
4	13	now	1318
4	13	the	1319
4	13	ones	1319
4	13	saying	1320
4	13	Today	1321
4	13	or	1322
4	13	tomorrow	1323
4	13	we	1324
4	13	will	1324
4	13	travel	1324
4	13	to	1325
4	13	this	1326
4	13	city	1327;1328
4	13	and	1329
4	13	do	1330
4	13	a	1332
4	13	year	1332
4	13	there	1331
4	13	and	1333
4	13	trade	1334
4	13	and	1335
4	13	gain	1336
4	14	You	1339
4	14	who	1337
4	14	do	1339
4	14	not	1338
4	14	know	1339
4	14	the	1340
4	14	thing	1340
4	14	of	1341;1342
4	14	the	1341;1342
4	14	tomorrow	1341;1342
4	14	of	1343
4	14	what	1343
4	14	sort	1343
4	14	is	1343
4	14	your	1346
4	14	life	1344;1345
4	14	For	1348
4	14	you	1349
4	14	are	1349
4	14	a	1347
4	14	mist	1347
4	14	that	1350
4	14	appears	1353
4	14	for	1351
4	14	a	1352
4	14	little	1352
4	14	while	1352
4	14	and	1355
4	14	then	1354
4	14	disappears	1356
4	15	Instead	1357
4	15	you	1360
4	15	should	1358;1359
4	15	say	1358;1359
4	15	If	1361
4	15	the	1362
4	15	Lord	1363
4	15	wishes	1364
4	15	we	1366
4	15	will	1366
4	15	both	1365
4	15	live	1366
4	15	and	1367
4	15	do	1368
4	15	this	1369
4	15	or	1370
4	15	that	1371
4	16	But	1373
4	16	now	1372
4	16	you	1374
4	16	are	1374
4	16	boasting	1374
4	16	in	1375
4	16	your	1378
4	16	pretensions	1376;1377
4	16	All	1379
4	16	such	1381
4	16	boasting	1380
4	16	is	1383
4	16	evil	1382
4	17	Therefore	1385
4	17	to	1384
4	17	the	1384
4	17	one	1384
4	17	having	1384
4	17	known	1384
4	17	to	1387
4	17	do	1387
4	17	good	1386
4	17	and	1388
4	17	not	1389
4	17	doing	1390
4	17	it	1390
4	17	to	1392
4	17	him	1392
4	17	it	1393
4	17	is	1393
4	17	sin	1391
5	1	Come	1394
5	1	now	1395
5	1	the	1396
5	1	rich	1397
5	1	weep	1398
5	1	wailing	1399
5	1	because	1400
5	1	of	1400
5	1	your	1403
5	1	coming	1404;1405
5	1	miseries	1401;1402
5	2	Your	1408
5	2	wealth	1406;1407
5	2	has	1409
5	2	rotted	1409
5	2	and	1410
5	2	your	1413
5	2	clothes	1411;1412
5	2	have	1415
5	2	become	1415
5	2	moth	1414
5	2	eaten	1414
5	3	Your	1418
5	3	gold	1416;1417
5	3	and	1419
5	3	silver	1420;1421
5	3	have	1422
5	3	been	1422
5	3	tarnished	1422
5	3	and	1423
5	3	their	1426
5	3	rust	1424;1425
5	3	will	1430
5	3	be	1430
5	3	for	1427
5	3	a	1428
5	3	testimony	1428
5	3	against	1429
5	3	you	1429
5	3	and	1431
5	3	it	1432
5	3	will	1432
5	3	eat	1432
5	3	your	1435
5	3	flesh	1433;1434
5	3	like	1436
5	3	fire	1437
5	3	You	1438
5	3	have	1438
5	3	stored	1438
5	3	up	1438
5	3	in	1439
5	3	the	1441
5	3	last	1440
5	3	days	1441
5	4	Behold	1442
5	4	the	1443
5	4	pay	1444
5	4	of	1445;1446
5	4	the	1445;1446
5	4	workers	1445;1446
5	4	who	1447;1448
5	4	have	1447;1448
5	4	reaped	1447;1448
5	4	your	1451
5	4	fields	1449;1450
5	4	which	1452
5	4	has	1453
5	4	been	1453
5	4	withheld	1453
5	4	from	1454
5	4	you	1455
5	4	is	1456
5	4	crying	1456
5	4	out	1456
5	4	and	1457
5	4	the	1458
5	4	cries	1459
5	4	of	1460
5	4	the	1460
5	4	ones	1460
5	4	harvesting	1461
5	4	have	1467
5	4	entered	1467
5	4	into	1462
5	4	the	1463
5	4	ears	1464
5	4	of	1465
5	4	the	1465
5	4	Lord	1465
5	4	of	1466
5	4	Sabaoth	1466
5	5	You	1468
5	5	have	1468
5	5	lived	1468
5	5	luxuriously	1468
5	5	on	1469
5	5	the	1470
5	5	earth	1471
5	5	and	1472
5	5	have	1473
5	5	lived	1473
5	5	self	1473
5	5	indulgently	1473
5	5	You	1474
5	5	have	1474
5	5	fattened	1474
5	5	your	1477
5	5	hearts	1475;1476
5	5	in	1478
5	5	a	1479
5	5	day	1479
5	5	of	1480
5	5	slaughter	1480
5	6	You	1481
5	6	have	1481
5	6	condemned	1481
5	6	you	1482
5	6	have	1482
5	6	killed	1482
5	6	the	1483
5	6	righteous	1484
5	6	He	1486
5	6	does	1486
5	6	not	1485
5	6	resist	1486
5	6	you	1487
5	7	Therefore	1489
5	7	wait	1488
5	7	patiently	1488
5	7	brothers	1490
5	7	until	1491
5	7	the	1492
5	7	coming	1493
5	7	of	1494;1495
5	7	the	1494;1495
5	7	Lord	1494;1495
5	7	Behold	1496
5	7	the	1497
5	7	farmer	1498
5	7	awaits	1499
5	7	the	1500
5	7	valuable	1501
5	7	fruit	1502
5	7	of	1503;1504
5	7	the	1503;1504
5	7	earth	1503;1504
5	7	waiting	1505
5	7	patiently	1505
5	7	for	1506
5	7	it	1507
5	7	until	1508
5	7	it	1509
5	7	receives	1509
5	7	the	1510
5	7	early	1510
5	7	rain	1510
5	7	and	1511
5	7	the	1512
5	7	late	1512
5	7	rain	1512
5	8	You	1515
5	8	also	1514
5	8	wait	1513
5	8	patiently	1513
5	8	Strengthen	1516
5	8	your	1519
5	8	hearts	1517;1518
5	8	because	1520
5	8	the	1521
5	8	coming	1522
5	8	of	1523;1524
5	8	the	1523;1524
5	8	Lord	1523;1524
5	8	has	1525
5	8	come	1525
5	8	near	1525
5	9	Do	1527
5	9	not	1526
5	9	complain	1527
5	9	brothers	1528
5	9	against	1529
5	9	one	1530
5	9	another	1530
5	9	so	1531
5	9	that	1531
5	9	you	1533
5	9	may	1533
5	9	be	1533
5	9	not	1532
5	9	judged	1533
5	9	Behold	1534
5	9	the	1535
5	9	judge	1536
5	9	is	1540
5	9	standing	1540
5	9	at	1537
5	9	the	1538
5	9	door	1539
5	10	Take	1542
5	10	an	1541
5	10	example	1541
5	10	brothers	1543
5	10	of	1544;1545
5	10	the	1544;1545
5	10	suffering	1544;1545
5	10	and	1546
5	10	the	1547
5	10	patience	1548
5	10	of	1549;1550
5	10	the	1549;1550
5	10	prophets	1549;1550
5	10	who	1551
5	10	spoke	1552
5	10	in	1553
5	10	the	1554
5	10	name	1555
5	10	of	1556
5	10	the	1556
5	10	Lord	1556
5	11	Behold	1557
5	11	we	1558
5	11	call	1558
5	11	blessed	1558
5	11	the	1559
5	11	ones	1559
5	11	having	1560
5	11	endured	1560
5	11	You	1564
5	11	have	1564
5	11	heard	1564
5	11	of	1564
5	11	the	1561
5	11	endurance	1562
5	11	of	1563
5	11	Job	1563
5	11	and	1565
5	11	you	1569
5	11	have	1569
5	11	seen	1569
5	11	the	1566
5	11	end	1567
5	11	of	1568
5	11	the	1568
5	11	Lord	1568
5	11	that	1570
5	11	the	1573
5	11	Lord	1574
5	11	is	1572
5	11	greatly	1571
5	11	compassionate	1571
5	11	and	1575
5	11	merciful	1576
5	12	But	1579
5	12	before	1577
5	12	all	1578
5	12	my	1581
5	12	brothers	1580
5	12	do	1583
5	12	not	1582
5	12	swear	1583
5	12	neither	1584
5	12	by	1585;1586
5	12	the	1585;1586
5	12	heaven	1585;1586
5	12	nor	1587
5	12	by	1588;1589
5	12	the	1588;1589
5	12	earth	1588;1589
5	12	nor	1590
5	12	by	1593
5	12	any	1592
5	12	other	1591
5	12	oath	1593
5	12	But	1595
5	12	let	1594
5	12	your	1596
5	12	Yes	1597;1598
5	12	be	1594
5	12	Yes	1599
5	12	and	1600
5	12	your	1601
5	12	No	1602
5	12	No	1603
5	12	so	1604
5	12	that	1604
5	12	you	1608
5	12	may	1608
5	12	not	1605
5	12	fall	1608
5	12	under	1606
5	12	judgment	1607
5	13	Is	1609
5	13	anyone	1610
5	13	among	1611
5	13	you	1612
5	13	suffering	1609
5	13	hardship	1609
5	13	Let	1613
5	13	him	1613
5	13	pray	1613
5	13	Is	1614
5	13	anyone	1615
5	13	cheerful	1614
5	13	Let	1616
5	13	him	1616
5	13	sing	1616
5	13	praise	1616
5	14	Is	1617
5	14	anyone	1618
5	14	among	1619
5	14	you	1620
5	14	sick	1617
5	14	Let	1621
5	14	him	1621
5	14	summon	1621
5	14	the	1622
5	14	elders	1623
5	14	of	1624;1625
5	14	the	1624;1625
5	14	church	1624;1625
5	14	and	1626
5	14	let	1627
5	14	them	1627
5	14	pray	1627
5	14	over	1628
5	14	him	1629
5	14	having	1630
5	14	anointed	1630
5	14	him	1631
5	14	with	1632
5	14	oil	1632
5	14	in	1633
5	14	the	1634
5	14	name	1635
5	14	of	1636;1637
5	14	the	1636;1637
5	14	Lord	1636;1637
5	15	And	1638
5	15	the	1639
5	15	prayer	1640
5	15	of	1641;1642
5	15	the	1641;1642
5	15	faith	1641;1642
5	15	will	1643
5	15	save	1643
5	15	the	1644
5	15	sick	1645
5	15	and	1646
5	15	the	1649
5	15	Lord	1650
5	15	will	1647
5	15	raise	1647
5	15	him	1648
5	15	up	1647
5	15	And	1651
5	15	if	1651
5	15	he	1653
5	15	may	1653
5	15	have	1654
5	15	committed	1654
5	15	sins	1652
5	15	it	1655
5	15	will	1655
5	15	be	1655
5	15	forgiven	1655
5	15	to	1656
5	15	him	1656
5	16	Therefore	1658
5	16	confess	1657
5	16	your	1660
5	16	sins	1661
5	16	to	1659
5	16	one	1659
5	16	another	1659
5	16	and	1662
5	16	pray	1663
5	16	for	1664
5	16	one	1665
5	16	another	1665
5	16	so	1666
5	16	that	1666
5	16	you	1667
5	16	may	1667
5	16	be	1667
5	16	healed	1667
5	16	A	1670
5	16	working	1672
5	16	prayer	1670
5	16	of	1671
5	16	the	1671
5	16	righteous	1671
5	16	is	1669
5	16	very	1668
5	16	strong	1669
5	17	Elijah	1673
5	17	was	1675
5	17	a	1674
5	17	man	1674
5	17	of	1676
5	17	similar	1676
5	17	passions	1676
5	17	to	1677
5	17	us	1677
5	17	and	1678
5	17	he	1680
5	17	prayed	1680
5	17	with	1679
5	17	prayer	1679
5	17	for	1681
5	17	it	1683
5	17	not	1682
5	17	to	1683
5	17	rain	1683
5	17	and	1684
5	17	it	1686
5	17	did	1686
5	17	not	1685
5	17	rain	1686
5	17	upon	1687
5	17	the	1688
5	17	land	1689
5	17	for	1690
5	17	three	1691
5	17	years	1690
5	17	and	1692
5	17	six	1694
5	17	months	1693
5	18	And	1695
5	18	he	1697
5	18	prayed	1697
5	18	again	1696
5	18	and	1698
5	18	the	1699
5	18	heaven	1700
5	18	gave	1702
5	18	rain	1701
5	18	and	1703
5	18	the	1704
5	18	earth	1705
5	18	produced	1706
5	18	its	1709
5	18	fruit	1707;1708
5	19	My	1711
5	19	brothers	1710
5	19	if	1712
5	19	anyone	1713
5	19	among	1714
5	19	you	1715
5	19	may	1716
5	19	have	1716
5	19	been	1716
5	19	led	1716
5	19	astray	1716
5	19	from	1717
5	19	the	1718
5	19	truth	1719
5	19	and	1720
5	19	someone	1722
5	19	turns	1721
5	19	him	1723
5	19	back	1721
5	20	let	1724
5	20	him	1724
5	20	know	1724
5	20	that	1725
5	20	the	1726
5	20	one	1726
5	20	having	1727
5	20	turned	1727
5	20	back	1727
5	20	a	1728
5	20	sinner	1728
5	20	from	1729
5	20	his	1732
5	20	wandering	1730
5	20	way	1731
5	20	will	1733
5	20	save	1733
5	20	his	1735
5	20	soul	1734
5	20	from	1736
5	20	death	1737
5	20	and	1738
5	20	will	1739
5	20	cover	1739
5	20	a	1740
5	20	multitude	1740
5	20	of	1741
5	20	sins	1741
